Url,Pays,Etat,Province,Ville,Nom,Adresse,Postal,Téléphone,Email,Site,GPS
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-maissau-i105446/,Autriche,Basse-Autriche,Politischer bezirk hollabrunn,Maissau,gemeindeamt maissau,"franz-gilly-gasse 7, 3712 maissau, austria",3712,Information non disponible,Information non disponible,http://www.maissau.at/,"48.57084, 15.82834"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-seefeld-kadolz-i105544/,Autriche,Basse-Autriche,Politischer bezirk hollabrunn,Hadres,gemeindeamt seefeld-kadolz,"seefeld 39, 2062 seefeld, austria",2062,02943 22010,Information non disponible,Information non disponible,"48.71562, 16.17464"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-haugsdorf-i105639/,Autriche,Basse-Autriche,Politischer bezirk hollabrunn,Haugsdorf,marktgemeinde haugsdorf,"laaer str. 12, 2054 haugsdorf, austria",2054,02944 22180,Information non disponible,http://www.haugsdorf.at/,"48.70644, 16.07795"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-alberndorf-i105646/,Autriche,Basse-Autriche,Politischer bezirk hollabrunn,Hadres,gemeinde alberndorf,"alberndorf im pulkautal, 2054 alberndorf im pulkautal, austria",2054,Information non disponible,Information non disponible,Information non disponible,"48.69949, 16.10663"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-guntersdorf-i105651/,Autriche,Basse-Autriche,Politischer bezirk hollabrunn,Guntersdorf,marktgemeinde guntersdorf,"guntersdorf, 2042 guntersdorf, austria",2042,Information non disponible,Information non disponible,Information non disponible,"48.6335, 15.98321"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-sigmundsherberg-i105353/,Autriche,Basse-Autriche,Politischer bezirk horn,Sigmundsherberg,gemeindeamt sigmundsherberg,"hauptstraße 50, 3751 sigmundsherberg, austria",3751,Information non disponible,Information non disponible,Information non disponible,"48.68747, 15.74347"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-japons-i105612/,Autriche,Basse-Autriche,Politischer bezirk horn,Japons,gemeindeamt japons,"japons 64, 3763 japons, austria",3763,Information non disponible,Information non disponible,Information non disponible,"48.7933, 15.56956"
https://fre.cityhallworldwide.com/mairie-en-autriche/rathaus-der-stadtgemeinde-horn-i105618/,Autriche,Basse-Autriche,Politischer bezirk horn,Horn,rathaus der stadtgemeinde horn,"rathauspl. 4, 3580 horn, niederösterreich, austria",3580,02982 2656,Information non disponible,http://www.horn.gv.at/,"48.66556, 15.65626"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-geras-i105665/,Autriche,Basse-Autriche,Politischer bezirk horn,Geras,stadtgemeinde geras,"hauptstraße 16, 2093 geras, austria",2093,02912 7050,Information non disponible,http://www.geras.gv.at/,"48.7971, 15.67488"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-straning-i105692/,Autriche,Basse-Autriche,Politischer bezirk horn,Eggenburg,gemeindeamt straning,"straning 42, 3722 straning, austria",3722,Information non disponible,Information non disponible,http://www.straning-grafenberg.at/,"48.61049, 15.86437"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-rosenburg-i105734/,Autriche,Basse-Autriche,Politischer bezirk horn,Altenburg,gemeindeamt rosenburg,"rosenburg 25, 3573 rosenburg, austria",3573,02982 2917,Information non disponible,http://www.rosenburg-mold.at/,"48.6288, 15.63763"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-stetten-i105328/,Autriche,Basse-Autriche,Politischer bezirk korneuburg,Stetten,gemeindeamt stetten,"schulgasse 2, 2100 stetten, austria",2100,Information non disponible,Information non disponible,Information non disponible,"48.36782, 16.38286"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-stetteldorf-am-wagram-i105329/,Autriche,Basse-Autriche,Politischer bezirk korneuburg,Stetteldorf am wagram,gemeindereamt der marktgemeinde stetteldorf am wagram,"kremser str. 26, 3463 stetteldorf am wagram, austria",3463,Information non disponible,Information non disponible,Information non disponible,"48.40885, 16.01547"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-sierndorf-i105634/,Autriche,Basse-Autriche,Politischer bezirk korneuburg,Sierndorf,gemeindereamt der marktgemeinde sierndorf,"prager str. 13, 2011 sierndorf, austria",2011,Information non disponible,Information non disponible,Information non disponible,"48.43036, 16.16652"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-harmannsdorf-i105640/,Autriche,Basse-Autriche,Politischer bezirk korneuburg,Harmannsdorf,gemeindeamt harmannsdorf,"kirchengasse 5, 2111, austria",2111,Information non disponible,Information non disponible,Information non disponible,"48.39186, 16.37135"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-hagenbrunn-i105645/,Autriche,Basse-Autriche,Politischer bezirk korneuburg,Hagenbrunn,marktgemeinde hagenbrunn,"salzstraße 10, 2102 hagenbrunn, austria",2102,Information non disponible,Information non disponible,Information non disponible,"48.33369, 16.40839"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-der-marktgemeinde-ernstbrunn-i105679/,Autriche,Basse-Autriche,Politischer bezirk korneuburg,Ernstbrunn,gemeindeamt der marktgemeinde ernstbrunn,"hauptpl. 1, 2115 ernstbrunn, austria",2115,02576 2301,Information non disponible,http://www.ernstbrunn.gv.at/,"48.52757, 16.36068"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-enzersfeld-i105681/,Autriche,Basse-Autriche,Politischer bezirk korneuburg,Enzersfeld,gemeinde enzersfeld,"hauptstraße 36, 2202 enzersfeld im weinviertel, austria",2202,Information non disponible,Information non disponible,Information non disponible,"48.36015, 16.429"
https://fre.cityhallworldwide.com/mairie-en-autriche/xxl-brunner-stadl-i127597/,Autriche,Basse-Autriche,Politischer bezirk korneuburg,Langenzersdorf,xxl brünner stadl,"brünner str. 44, 1210 wien, austria",1210,01 9474407,Information non disponible,http://www.derstadl.at/,"48.26325, 16.40154"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-lengenfeld-i105317/,Autriche,Basse-Autriche,Politischer bezirk krems an der donau (lower austria),Lengenfeld,gemeindeamt lengenfeld,"langenloiser str. 13, 3552 lengenfeld, austria",3552,02719 23650,Information non disponible,Information non disponible,"48.4715, 15.59521"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-senftenberg-i105359/,Autriche,Basse-Autriche,Politischer bezirk krems an der donau (lower austria),Senftenberg,gemeindeamt senftenberg,"neuer markt 1, 3541 senftenberg, austria",3541,Information non disponible,Information non disponible,Information non disponible,"48.45023, 15.5544"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-rastenfeld-i105447/,Autriche,Basse-Autriche,Politischer bezirk krems an der donau (lower austria),Rastenfeld,marktgemeinde rastenfeld,"rastenfeld 30, 3532 rastenfeld, austria",3532,Information non disponible,Information non disponible,Information non disponible,"48.57418, 15.32997"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-paudorf-i105488/,Autriche,Basse-Autriche,Politischer bezirk krems an der donau (lower austria),Paudorf,gemeindeamt paudorf,"kremserstraße 185, 3508 paudorf, austria",3508,Information non disponible,Information non disponible,Information non disponible,"48.35101, 15.62047"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-hadersdorf-kammern-i105568/,Autriche,Basse-Autriche,Politischer bezirk krems an der donau (lower austria),Gedersdorf,gemeindeamt hadersdorf-kammern,"landsknechtpl. 1, 3493 hadersdorf am kamp, austria",3493,02735 23090,Information non disponible,http://www.hadersdorf-kammern.at/,"48.45789, 15.71994"
https://fre.cityhallworldwide.com/mairie-en-autriche/jaidhof-i105613/,Autriche,Basse-Autriche,Politischer bezirk krems an der donau (lower austria),Jaidhof,jaidhof,"jaidhof 11, 3542 jaidhof, austria",3542,Information non disponible,Information non disponible,http://www.jaidhof.at/,"48.52989, 15.48505"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-grafenegg-i105659/,Autriche,Basse-Autriche,Politischer bezirk krems an der donau (lower austria),Grafenegg,marktgemeinde grafenegg,"rathausstraße 2, 3492, austria",3492,02735 2445,Information non disponible,http://www.grafenegg.gv.at/,"48.44391, 15.74216"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-kaumberg-i105597/,Autriche,Basse-Autriche,Politischer bezirk lilienfeld,Kaumberg,gemeindeamt kaumberg,"markt 3, 2572 kaumberg, austria",2572,Information non disponible,Information non disponible,Information non disponible,"48.02403, 15.89766"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-hohenberg-i105624/,Autriche,Basse-Autriche,Politischer bezirk lilienfeld,Hohenberg,gemeindeamt hohenberg,"markt 1, 3192 hohenberg, austria",3192,Information non disponible,Information non disponible,Information non disponible,"47.9082, 15.61966"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-hainfeld-i105644/,Autriche,Basse-Autriche,Politischer bezirk lilienfeld,Hainfeld,stadtgemeinde hainfeld,"hauptstraße 5, 3170 hainfeld, austria",3170,Information non disponible,Information non disponible,Information non disponible,"48.03481, 15.77322"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-melk-rathaus-i105524/,Autriche,Basse-Autriche,Politischer bezirk melk,Melk,"stadtgemeinde melk, rathaus","rathauspl. 11, 3390 melk, austria",3390,02752 52307,Information non disponible,http://www.stadt-melk.at/,"48.22728, 15.33212"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-krummnubaum-i105536/,Autriche,Basse-Autriche,Politischer bezirk melk,Maria taferl,gemeindereamt der marktgemeinde krummnußbaum,"rathausstraße 8, 3375 krummnußbaum, austria",3375,Information non disponible,Information non disponible,Information non disponible,"48.20728, 15.16538"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-kirnberg-an-der-mank-i105543/,Autriche,Basse-Autriche,Politischer bezirk melk,Kirnberg an der mank,gemeindeamt kirnberg an der mank,"hauptstraße 1, 3241 kirnberg an der mank, austria",3241,02755 8217,Information non disponible,Information non disponible,"48.07104, 15.32258"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-loosdorf-i105548/,Autriche,Basse-Autriche,Politischer bezirk melk,Loosdorf,gemeindeamt loosdorf,"europapl. 11, 3382 loosdorf, austria",3382,Information non disponible,Information non disponible,http://www.loosdorf.at/,"48.20053, 15.40144"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-leiben-i105561/,Autriche,Basse-Autriche,Politischer bezirk melk,Leiben,marktgemeinde leiben,"hauptstraße 34, 3652 leiben, austria",3652,02752 70042,Information non disponible,http://www.leiben.gv.at/,"48.2453, 15.27476"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-texingtal-i105591/,Autriche,Basse-Autriche,Politischer bezirk melk,Kirnberg an der mank,gemeinde texingtal,"l89 11, 3242, austria",3242,02755 7228,Information non disponible,http://www.texingtal.at/,"48.04908, 15.32534"
https://fre.cityhallworldwide.com/mairie-en-autriche/rathaus-golling-an-der-erlauf-i105680/,Autriche,Basse-Autriche,Politischer bezirk melk,Pöchlarn,rathaus golling an der erlauf,"rathauspl. 1, 3381 neuda, austria",3381,02757 2240,Information non disponible,http://www.golling-erlauf.at/,"48.20475, 15.18166"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-emmersdorf-an-der-donau-i105685/,Autriche,Basse-Autriche,Politischer bezirk melk,Emmersdorf an der donau,gemeindeamt emmersdorf an der donau,"emmersdorf an der donau 22, 3644 emmersdorf an der donau, austria",3644,02752 71469,Information non disponible,http://www.emmersdorf.at/,"48.2405, 15.33554"
https://fre.cityhallworldwide.com/mairie-en-autriche/marbach-an-der-donau-i127594/,Autriche,Basse-Autriche,Politischer bezirk melk,Maria taferl,marbach an der donau,"marktstraße 28, 3671 marbach an der donau, austria",3671,07413 7045,Information non disponible,http://www.marbach-donau.at/nibelungenbad_1,"48.21424, 15.15139"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-gro-engersdorf-am-rubach-i105477/,Autriche,Basse-Autriche,Politischer bezirk mistelbach an der zaya,Groß-engersdorf,marktgemeinde groß engersdorf am rußbach,"hauptstraße 129, 2212 großengersdorf, austria",2212,02245 88201,Information non disponible,Information non disponible,"48.3575, 16.57323"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-falkenstein-i105493/,Autriche,Basse-Autriche,Politischer bezirk mistelbach an der zaya,Falkenstein,gemeindeamt falkenstein,"falkenstein 60, 2162 falkenstein bei poysdorf, austria",2162,Information non disponible,Information non disponible,Information non disponible,"48.72131, 16.58557"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-palterndorf-dobermannsdorf-i105514/,Autriche,Basse-Autriche,Politischer bezirk mistelbach an der zaya,Hausbrunn,marktgemeinde palterndorf-dobermannsdorf,"hauptstraße 60, 2181 dobermannsdorf, austria",2181,Information non disponible,Information non disponible,Information non disponible,"48.59953, 16.82251"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-laa-an-der-thaya-i105573/,Autriche,Basse-Autriche,Politischer bezirk mistelbach an der zaya,Laa an der thaya,stadtgemeinde laa an der thaya,"stadtpl. 43, 2136 laa an der thaya, austria",2136,02522 25010,Information non disponible,http://www.laa.at/,"48.72098, 16.38516"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeindeamt-i105635/,Autriche,Basse-Autriche,Politischer bezirk mistelbach an der zaya,Hausbrunn,marktgemeindeamt,"hauptstraße 92, 2145 hausbrunn, austria",2145,02533 801320,Information non disponible,http://www.hausbrunn.at/,"48.62788, 16.82885"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-hausbrunn-i105636/,Autriche,Basse-Autriche,Politischer bezirk mistelbach an der zaya,Hausbrunn,gemeindereamt der marktgemeinde hausbrunn,"hauptstraße 92, 2145 hausbrunn, austria",2145,Information non disponible,Information non disponible,Information non disponible,"48.62794, 16.82894"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-reintal-i105710/,Autriche,Basse-Autriche,Politischer bezirk mistelbach an der zaya,Bernhardsthal,gemeindeamt reintal,"reintal, 2276 reintal bei bernhardsthal, austria",2276,Information non disponible,Information non disponible,Information non disponible,"48.68679, 16.81167"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-kreuttal-auenstelle-unterolberndorf-i105747/,Autriche,Basse-Autriche,Politischer bezirk mistelbach an der zaya,Hochleithen,gemeinde kreuttal außenstelle unterolberndorf,"kirchengasse 4, 2123 unterolberndorf, austria",2123,Information non disponible,Information non disponible,Information non disponible,"48.43459, 16.47543"
https://fre.cityhallworldwide.com/mairie-en-autriche/rathaus-mistelbach-an-der-zaya-i127593/,Autriche,Basse-Autriche,Politischer bezirk mistelbach an der zaya,Mistelbach,rathaus mistelbach an der zaya,"hauptpl. 6, 2130 mistelbach, austria",2130,02572 2515,Information non disponible,Information non disponible,"48.57074, 16.57243"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-der-marktgemeinde-maria-enzersdorf-i105538/,Autriche,Basse-Autriche,Politischer bezirk mödling,Maria enzersdorf,gemeindeamt der marktgemeinde maria enzersdorf,"hauptstraße 37, 2344 maria enzersdorf, austria",2344,0676 884030,Information non disponible,http://www.mariaenzersdorf.gv.at/,"48.0969, 16.28391"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-biedermannsdorf-i105562/,Autriche,Basse-Autriche,Politischer bezirk mödling,Biedermannsdorf,marktgemeinde biedermannsdorf,"ortsstraße 46, 2362 biedermannsdorf, austria",2362,02236 71131,Information non disponible,http://www.biedermannsdorf.at/,"48.08348, 16.34584"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-kaltenleutgeben-i105572/,Autriche,Basse-Autriche,Politischer bezirk mödling,Kaltenleutgeben,gemeindeamt kaltenleutgeben,"hauptstraße 78, 2391 kaltenleutgeben, austria",2391,Information non disponible,Information non disponible,Information non disponible,"48.11733, 16.19959"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-munchendorf-i105650/,Autriche,Basse-Autriche,Politischer bezirk mödling,Münchendorf,gemeinde münchendorf,"trumauerstraße 1, 2482, austria",2482,Information non disponible,Information non disponible,Information non disponible,"48.02615, 16.37708"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-gumpoldskirchen-i105652/,Autriche,Basse-Autriche,Politischer bezirk mödling,Gumpoldskirchen,gemeindereamt der marktgemeinde gumpoldskirchen,"schrannenpl. 1, 2352 gumpoldskirchen, austria",2352,Information non disponible,Information non disponible,Information non disponible,"48.04588, 16.27657"
https://fre.cityhallworldwide.com/mairie-en-autriche/rathaus-gemeindeamt-i105668/,Autriche,Basse-Autriche,Politischer bezirk mödling,Gumpoldskirchen,"rathaus, gemeindeamt","mödlinger str. 1, 2352 gumpoldskirchen, austria",2352,02252 62101,Information non disponible,http://www.gumpoldskirchen.at/,"48.04577, 16.27672"
https://fre.cityhallworldwide.com/mairie-en-autriche/guntramsdorf-rathaus-i127604/,Autriche,Basse-Autriche,Politischer bezirk mödling,Guntramsdorf,guntramsdorf rathaus,"guntramsdorf, austria",2353,Information non disponible,Information non disponible,Information non disponible,"48.04916, 16.31291"
https://fre.cityhallworldwide.com/mairie-en-autriche/rathaus-i127606/,Autriche,Basse-Autriche,Politischer bezirk mödling,Mödling,rathaus,"pfarrgasse 9, 2340 mödling, austria",2340,02236 431700,Information non disponible,Information non disponible,"48.08546, 16.28183"
https://fre.cityhallworldwide.com/mairie-en-autriche/town-hall-brunn-am-gebirge-i127610/,Autriche,Basse-Autriche,Politischer bezirk mödling,Brunn am gebirge,town hall brunn am gebirge,"franz anderle-platz 1, 2345 brunn am gebirge, austria",2345,02236 316010,Information non disponible,http://www.brunnamgebirge.at/,"48.10711, 16.28366"
https://fre.cityhallworldwide.com/mairie-en-autriche/schloss-feistritz-am-wechsel-i105420/,Autriche,Basse-Autriche,Politischer bezirk neunkirchen,Feistritz am wechsel,schloss feistritz am wechsel,"schloss feistritz am wechsel, burg1, 2873 schloss feistritz am wechsel, austria",2873,01 515520,Information non disponible,http://www.burgfeistritz.com/index.php?url=welkom.php&lang=duits,"47.5976, 16.05593"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-payerbach-i105443/,Autriche,Basse-Autriche,Politischer bezirk neunkirchen,Payerbach,gemeindeamt payerbach,"ortspl. 7, 2650 payerbach, austria",2650,Information non disponible,Information non disponible,Information non disponible,"47.69188, 15.86297"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-raach-am-hochgebirge-i105460/,Autriche,Basse-Autriche,Politischer bezirk neunkirchen,Raach am hochgebirge,gemeindeamt raach am hochgebirge,"raach am hochgebirge 44, 2640 raach am hochgebirge, austria",2640,02662 43901,Information non disponible,http://www.raach.at/,"47.64328, 15.93026"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-d-stadtgemeinde-gloggnitz-i105467/,Autriche,Basse-Autriche,Politischer bezirk neunkirchen,Gloggnitz,gemeindereamt d stadtgemeinde gloggnitz,"sparkassenpl. 5, 2640 gloggnitz, austria",2640,Information non disponible,Information non disponible,Information non disponible,"47.67475, 15.93535"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-aspang-markt-i105534/,Autriche,Basse-Autriche,Politischer bezirk neunkirchen,Thomasberg,gemeinde aspang-markt,"hauptpl. 12, 2870 aspang markt, austria",2870,02642 523030,Information non disponible,http://www.aspangmarkt.at/,"47.55471, 16.09041"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-grafenbach-sanktvalentin-i105704/,Autriche,Basse-Autriche,Politischer bezirk neunkirchen,Buchbach,gemeinde grafenbach-sanktvalentin,"ernst gruber-straße 1, 2632 grafenbach, austria",2632,02630 37216,Information non disponible,http://www.grafenbach.at/,"47.6837, 16.00605"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-warth-i127578/,Autriche,Basse-Autriche,Politischer bezirk neunkirchen,Warth,gemeindeamt warth,"warth, marktplatz 5, 2831 warth, austria",2831,02629 2245,Information non disponible,http://www.warth-noe.gv.at/,"47.65365, 16.12752"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-neulengbach-i105516/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Neulengbach,stadtgemeinde neulengbach,"kirchenpl. 82, 3040 neulengbach, austria",3040,02772 52105,Information non disponible,http://www.neulengbach.gv.at/,"48.20048, 15.90938"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-kirchstetten-i105587/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Kirchstetten,gemeindeamt kirchstetten,"wr. str. 32, 3062 kirchstetten, austria",3062,02743 8206,Information non disponible,http://www.kirchstetten.at/,"48.18993, 15.82044"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-karlstetten-i105599/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Karlstetten,gemeindeamt karlstetten,"schloßpl. 1, 3121, austria",3121,Information non disponible,Information non disponible,Information non disponible,"48.25858, 15.56564"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-herzogenburg-i105629/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Herzogenburg,gemeindeamt herzogenburg,"rathauspl. 8, 3130 herzogenburg, austria",3130,Information non disponible,Information non disponible,Information non disponible,"48.28539, 15.69468"
https://fre.cityhallworldwide.com/mairie-en-autriche/hafnerbach-i105638/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Hafnerbach,hafnerbach,"kirchenpl. 4, 3386 hafnerbach, austria",3386,02749 2278,Information non disponible,http://www.hafnerbach.gv.at/,"48.21669, 15.48734"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-frankenfels-i105673/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Frankenfels,gemeindeamt frankenfels,"markt 10, 3213 frankenfels, austria",3213,Information non disponible,Information non disponible,Information non disponible,"47.98244, 15.32609"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-eichgraben-i105688/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Eichgraben,gemeindeamt eichgraben,"rathauspl. 1, 3032 eichgraben, austria",3032,02773 44600,Information non disponible,http://www.eichgraben.at/,"48.17253, 15.98315"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-altlengbach-i105731/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Altlengbach,gemeindeamt altlengbach,"hauptstraße 52, 3033, austria",3033,Information non disponible,Information non disponible,Information non disponible,"48.15295, 15.93064"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-hafnerbach-i127602/,Autriche,Basse-Autriche,Politischer bezirk sankt pölten,Hafnerbach,gemeindeamt hafnerbach,"kirchenpl. 4, 3386 hafnerbach, austria",3386,02749 2278,Information non disponible,http://www.hafnerbach.gv.at/,"48.21669, 15.48734"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-wieselburg-i105227/,Autriche,Basse-Autriche,Politischer bezirk scheibbs,Wieselburg,stadtgemeinde wieselburg,"hauptpl. 26, 3250 wieselburg an der erlauf, austria",3250,07416 52319,Information non disponible,http://www.wieselburg.gv.at/,"48.13033, 15.13837"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-puchenstuben-i105371/,Autriche,Basse-Autriche,Politischer bezirk scheibbs,Puchenstuben,gemeinde puchenstuben,"schmittweg 25, 3214 puchenstuben, austria",3214,Information non disponible,Information non disponible,Information non disponible,"47.92918, 15.28664"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-scheibbs-i105389/,Autriche,Basse-Autriche,Politischer bezirk scheibbs,Scheibbs,stadtgemeinde scheibbs,"rathauspl. 1, 3270 scheibbs, austria",3270,Information non disponible,Information non disponible,Information non disponible,"48.00558, 15.16758"
https://fre.cityhallworldwide.com/mairie-en-autriche/freiwillige-feuerwehr-sankt-georgen-an-der-leys-i105416/,Autriche,Basse-Autriche,Politischer bezirk scheibbs,Sankt georgen an der leys,freiwillige feuerwehr sankt georgen an der leys,"st. georgen an der leys 1, 3282 st. georgen an der leys, austria",3282,07482 46235,Information non disponible,http://www.stgeorgenleys.at/,"48.03143, 15.22643"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeinde-gaming-i105440/,Autriche,Basse-Autriche,Politischer bezirk scheibbs,Gaming,gemeinde gaming,"im markt 1, 3292 gaming, austria",3292,Information non disponible,Information non disponible,http://www.gaming.gv.at/,"47.92867, 15.08724"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-der-marktgemeinde-randegg-i105451/,Autriche,Basse-Autriche,Politischer bezirk scheibbs,Randegg,gemeindeamt der marktgemeinde randegg,"randegg 22, 3263 randegg, austria",3263,Information non disponible,Information non disponible,Information non disponible,"48.0113, 14.97316"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-langenrohr-i105567/,Autriche,Basse-Autriche,Politischer bezirk tulln,Langenrohr,gemeindeamt langenrohr,"schulstraße 7, 3442 langenrohr, austria",3442,Information non disponible,Information non disponible,Information non disponible,"48.30795, 16.00718"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindeamt-seebarn-i105677/,Autriche,Basse-Autriche,Politischer bezirk tulln,Grafenwörth,gemeindeamt seebarn,"hauptstraße 61, 3484, austria",3484,02738 2480,Information non disponible,Information non disponible,"48.40538, 15.81393"
https://fre.cityhallworldwide.com/mairie-en-autriche/wurmla-i105720/,Autriche,Basse-Autriche,Politischer bezirk tulln,Würmla,würmla,"schloßweg, 3042 würmla, austria",3042,02275 8200,Information non disponible,http://www.wuermla.at/,"48.25278, 15.86032"
https://fre.cityhallworldwide.com/mairie-en-autriche/marktgemeinde-kirchberg-am-wagram-i127598/,Autriche,Basse-Autriche,Politischer bezirk tulln,Kirchberg am wagram,marktgemeinde kirchberg am wagram,"marktpl., 3470 kirchberg am wagram, austria",3470,02279 2332,Information non disponible,https://www.kirchberg-wagram.at/,"48.43403, 15.90013"
https://fre.cityhallworldwide.com/mairie-en-autriche/schloss-wurmla-i127613/,Autriche,Basse-Autriche,Politischer bezirk tulln,Würmla,schloss würmla,"schloßweg 2, 3042 würmla, austria",3042,02275 8200,Information non disponible,http://www.wuermla.at/,"48.25105, 15.86046"
https://fre.cityhallworldwide.com/mairie-en-autriche/stadtgemeinde-waidhofen-an-der-thaya-i105262/,Autriche,Basse-Autriche,Politischer bezirk waidhofen an der thaya,Waidhofen an der thaya,stadtgemeinde waidhofen an der thaya,"hauptpl. 1, 3830 waidhofen an der thaya, austria",3830,02842 503,Information non disponible,http://www.waidhofen-thaya-stadt.at/,"48.8152, 15.28699"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-stadt-raabs-i105461/,Autriche,Basse-Autriche,Politischer bezirk waidhofen an der thaya,Raabs an der thaya,gemeindereamt der stadt raabs,"hauptstraße 25, 3820 raabs an der thaya, austria",3820,Information non disponible,Information non disponible,Information non disponible,"48.8474, 15.49441"
https://fre.cityhallworldwide.com/mairie-en-autriche/gemeindereamt-der-marktgemeinde-kautzen-i105595/,Autriche,Basse-Autriche,Politischer bezirk waidhofen an der thaya,Kautzen,gemeindereamt der marktgemeinde kautzen,"waidhofnerstraße 14, 3851 kautzen, austria",3851,Information non disponible,Information non disponible,Information non disponible,"48.9286, 15.241"
